accession,contig_count,gc_percentage,genome_size
MAG-GUT15061.fa,80,54.93066012185987,1929265
MAG-GUT85104.fa,109,50.31294128012323,2065723
MAG-GUT84562.fa,154,43.933346182573345,2786157
MAG-GUT32583.fa,25,51.52327637561929,2121808
MAG-GUT23420.fa,41,43.25354943822602,2363050
MAG-GUT54574.fa,192,55.165420872640205,2070567
MAG-GUT5319.fa,77,41.6519219600661,2512201
MAG-GUT72119.fa,45,50.19095056644396,1872736
MAG-GUT29134.fa,181,43.42213237458369,2371422
MAG-GUT10599.fa,18,41.15766986705859,1873833
MAG-GUT89273.fa,36,37.556612060786456,1535671
MAG-GUT91144.fa,34,37.496086431471554,1609784
MAG-GUT7112.fa,5,38.53150493693277,2057249
MAG-GUT80330.fa,56,43.45396922865609,2970426
MAG-GUT67839.fa,105,62.756345503811815,2070009
MAG-GUT34223.fa,44,42.82837813134068,2647588
MAG-GUT1707.fa,57,50.44257514751502,2492797
MAG-GUT13451.fa,157,43.54304105355766,2840509
MAG-GUT7981.fa,94,33.34061411674563,2884305
MAG-GUT69244.fa,210,38.28589305816637,1869895
MAG-GUT37934.fa,73,58.821781594916025,1952015
MAG-GUT60605.fa,56,50.16973482009267,2073234
MAG-GUT69417.fa,248,38.80713183746738,2013282
MAG-GUT66918.fa,17,43.97709216271649,1947805
MAG-GUT9405.fa,80,35.84016134871683,2908483
MAG-GUT48825.fa,139,39.39916689075715,1970930
MAG-GUT85785.fa,135,43.253584684097326,2421901
MAG-GUT1297.fa,41,40.72103729145083,3100228
MAG-GUT77026.fa,53,42.8776512085367,2536249
MAG-GUT11107.fa,234,42.15559013735393,2146280
MAG-GUT19561.fa,70,49.44039002961766,2117993
MAG-GUT67741.fa,282,44.49309740688713,2418946
MAG-GUT17254.fa,66,54.20806804687497,2156631
MAG-GUT49243.fa,87,63.38608564420256,2431805
MAG-GUT68023.fa,39,62.96522853005606,2154640
MAG-GUT90683.fa,15,41.116328208174686,1838187
MAG-GUT14172.fa,62,55.78563676643377,2787325
MAG-GUT41378.fa,66,51.5833882164508,2432442
MAG-GUT90189.fa,128,37.84525470634812,2714047
MAG-GUT1498.fa,32,37.54295929409274,2814874
MAG-GUT1012.fa,81,58.71553067455644,2040111
MAG-GUT48804.fa,61,37.67693855662807,2713230
MAG-GUT57105.fa,249,43.23311432992806,2127973
MAG-GUT2053.fa,70,38.83584508615773,1799142
MAG-GUT68642.fa,27,58.91652583811553,2176997
MAG-GUT57173.fa,21,57.18540728070063,2426717
MAG-GUT12186.fa,69,51.5937065586438,2066723
MAG-GUT23960.fa,22,36.02756171147081,2658906
MAG-GUT49487.fa,253,39.035707098050665,3527870
MAG-GUT62461.fa,45,42.47069682716923,2696551
MAG-GUT34763.fa,133,43.263329532883155,2304113
MAG-GUT50502.fa,35,44.83329827513673,2472080
MAG-GUT52677.fa,75,42.98091221779205,2556714
MAG-GUT48682.fa,103,38.21263769582235,2467032
MAG-GUT31785.fa,45,50.77236249940225,1693829
MAG-GUT3213.fa,46,43.08266803121719,2587421
MAG-GUT57196.fa,72,42.13444768743173,2233880
MAG-GUT70165.fa,103,29.570682759555243,1837499
MAG-GUT62054.fa,41,50.21062607246568,1939456
MAG-GUT5612.fa,81,41.47195568381221,2611777
MAG-GUT13422.fa,223,36.31239636205484,2393549
MAG-GUT421.fa,18,59.0246216764694,2324862
MAG-GUT35922.fa,202,56.16868719316746,2291152
MAG-GUT83497.fa,236,50.78656423607928,2290722
MAG-GUT85125.fa,127,54.19321961922287,1766125
MAG-GUT57066.fa,76,50.155151645236565,2161756
MAG-GUT69771.fa,102,50.269022845402986,2112460
MAG-GUT49359.fa,81,37.748673554872944,2685750
MAG-GUT59727.fa,34,38.365972582620344,1950004
MAG-GUT77004.fa,49,47.179567372721266,1752178
MAG-GUT3323.fa,101,28.2632227329519,2515573
MAG-GUT4602.fa,93,52.525130390797514,1893922
MAG-GUT56457.fa,70,26.75721849125464,1288912
MAG-GUT9435.fa,9,52.759656187443824,2021683
MAG-GUT66915.fa,96,49.603218101677705,2079984
MAG-GUT51607.fa,28,43.24581294554372,2472681
MAG-GUT4832.fa,44,59.30407931163152,1790204
MAG-GUT51766.fa,35,55.90653607413082,3143416
MAG-GUT38605.fa,47,43.35180366163781,2362167
MAG-GUT47222.fa,43,38.505532457755926,2088222
MAG-GUT62117.fa,60,50.19559588863187,2036597
MAG-GUT12636.fa,159,61.10691504412554,2692998
MAG-GUT60374.fa,98,49.48647905048797,1988137
MAG-GUT5848.fa,84,55.07322164123549,2252681
MAG-GUT39139.fa,38,43.42030748107089,3111346
MAG-GUT40004.fa,161,45.95120093661518,1586137
MAG-GUT39108.fa,66,62.79122175984646,2267516
MAG-GUT640.fa,64,42.12538852179545,2223170
MAG-GUT49414.fa,226,39.30267561134725,1796524
MAG-GUT24988.fa,119,55.43124415871107,2825789
MAG-GUT87851.fa,189,51.04460327814735,2277994
MAG-GUT7559.fa,85,41.71462081414758,2441916
MAG-GUT11187.fa,64,40.804647389396514,2533035
MAG-GUT45705.fa,89,29.91718380894563,2269846
MAG-GUT61406.fa,63,42.81792280150821,2524583
MAG-GUT38999.fa,190,57.792694360922994,2103252
MAG-GUT41020.fa,50,41.31394491734887,2504382
MAG-GUT1236.fa,33,37.461340730008274,2902926
MAG-GUT1026.fa,171,63.34574340882037,2266438
MAG-GUT69468.fa,80,42.08677031926945,2751563
MAG-GUT4651.fa,149,44.9742874292296,2219148
MAG-GUT23645.fa,45,41.26220451649979,2639699
MAG-GUT90686.fa,71,50.15741852219991,2150954
MAG-GUT27453.fa,95,29.857728807750846,1581557
MAG-GUT91135.fa,130,37.79696711620323,2721766
MAG-GUT90505.fa,125,37.84463888490108,2702684
MAG-GUT45212.fa,63,30.026508015600612,2334011
MAG-GUT89323.fa,191,50.97156657508254,1479878
MAG-GUT39028.fa,29,43.74731065247533,1861511
MAG-GUT89292.fa,128,37.81316087545948,2663607
MAG-GUT44748.fa,108,47.248976513367936,1713017
MAG-GUT19226.fa,79,35.81625063861436,2611122
MAG-GUT69121.fa,37,58.786108377932,2054994
MAG-GUT4044.fa,48,58.8823840417681,1815740
MAG-GUT59576.fa,36,50.056720125160616,2046011
MAG-GUT81204.fa,135,55.16182397870658,2550271
MAG-GUT66152.fa,18,26.876739774845422,1217830
MAG-GUT51377.fa,29,42.18284710211831,2460832
MAG-GUT69064.fa,15,58.960568851969285,2286289
MAG-GUT4268.fa,37,48.05175450035561,1825078
MAG-GUT17401.fa,76,54.49939054771885,2131422
MAG-GUT91072.fa,139,37.82211650636456,2777256
MAG-GUT10153.fa,35,43.294228829782796,3214634
MAG-GUT66621.fa,174,43.10681060158767,2359307
MAG-GUT38358.fa,53,42.00081165744118,2234933
MAG-GUT7546.fa,73,42.98949289039889,2161584
MAG-GUT59039.fa,66,52.58087543414784,1999031
MAG-GUT49423.fa,71,63.439240027565035,2450931
MAG-GUT19787.fa,65,34.64083243710464,1809434
MAG-GUT89577.fa,30,32.62212677383994,1875592
MAG-GUT3477.fa,24,37.590297257481886,2477650
MAG-GUT1088.fa,23,37.52651258076188,2777455
MAG-GUT1578.fa,84,31.94153664323017,2431677
MAG-GUT77389.fa,27,49.21763722371982,1744651
MAG-GUT61151.fa,47,42.47499496278759,2541088
MAG-GUT1527.fa,90,31.925196714357142,2402087
MAG-GUT2874.fa,114,56.49490325303428,2888411
MAG-GUT46397.fa,62,40.86352353544571,2366027
MAG-GUT14645.fa,18,56.91589950430952,2133186
MAG-GUT89318.fa,14,38.48699974421871,2040806
MAG-GUT80839.fa,51,58.96379083986141,2224879
MAG-GUT83561.fa,32,51.588412746055326,2105624
MAG-GUT336.fa,72,53.164687416708624,2532525
MAG-GUT88291.fa,97,54.37687327714041,2160652
MAG-GUT45377.fa,109,43.15031656327622,2456223
MAG-GUT24564.fa,67,55.46651433155808,2792090
MAG-GUT9069.fa,46,42.909844983472645,2601142
MAG-GUT24142.fa,120,44.910591057539676,2490299
MAG-GUT24197.fa,56,42.77213028621215,2561806
MAG-GUT91379.fa,53,31.900161302785612,2484768
MAG-GUT49399.fa,92,38.67761749599547,1989621
MAG-GUT10376.fa,67,42.914345664040724,2543082
MAG-GUT69096.fa,41,38.627697177416856,1938508
MAG-GUT56345.fa,22,56.504403314415974,2028472
MAG-GUT91943.fa,32,37.49517666558507,2736696
MAG-GUT68007.fa,77,62.854826943341166,2097290
MAG-GUT57592.fa,27,50.23462145509876,1974244
MAG-GUT91882.fa,64,37.4593110719428,2788535
MAG-GUT60028.fa,76,41.98545957709747,2163761
MAG-GUT21378.fa,48,37.99384734515049,1993936
MAG-GUT62096.fa,41,43.41184227073332,2162896
MAG-GUT72841.fa,55,49.075389884302986,1645937
